data,subsistema,energia_armazenada_maxima,energia_armazenada_verificada,proporcao_energia_armazenada_verificada
2001-08-31,Sul,14645,12428,84.86000061
2001-09-01,Sul,14645,12413,84.76000214
2001-09-02,Sul,14645,12452,85.01999664
2001-09-03,Sul,14645,12408,84.72000122
2001-09-04,Sul,14645,12319,84.12000275
2001-09-05,Sul,14645,12240,83.58000183
2001-09-06,Sul,14645,12160,83.02999878
2001-09-07,Sul,14645,12158,83.01999664
2001-09-08,Sul,14645,12142,82.91000366
2001-09-09,Sul,14645,12154,82.98999786
2001-09-10,Sul,14645,12062,82.36000061
2001-09-11,Sul,14645,11978,81.79000092
2001-09-12,Sul,14645,11893,81.20999908
2001-09-13,Sul,14645,11809,80.62999725
2001-09-14,Sul,14645,11740,80.16000366
2001-09-15,Sul,14645,11686,79.79000092
2001-09-16,Sul,14645,11700,79.88999939
2001-09-17,Sul,14645,11624,79.37000275
2001-09-18,Sul,14645,11516,78.62999725
2001-09-19,Sul,14645,11405,77.87000275
2001-09-20,Sul,14645,11287,77.06999969
2001-09-21,Sul,14645,11168,76.26000214
2001-09-22,Sul,14645,11099,75.79000092
2001-09-23,Sul,14645,11104,75.81999969
2001-09-24,Sul,14645,11007,75.16000366
2001-09-25,Sul,14645,10942,74.70999908
2001-09-26,Sul,14645,10887,74.33999634
2001-09-27,Sul,14645,10846,74.05999756
2001-09-28,Sul,14645,10865,74.19000244
2001-09-29,Sul,14645,11002,75.12000275
2001-09-30,Sul,14645,11308,77.20999908
2001-10-01,Sul,14645,12117,82.73999786
2001-10-02,Sul,14645,12710,86.79000092
2001-10-03,Sul,14645,13129,89.65000153
2001-10-04,Sul,14645,13457,91.88999939
2001-10-05,Sul,14645,13611,92.94000244
2001-10-06,Sul,14645,13818,94.34999847
2001-10-07,Sul,14645,14067,96.05000305
2001-10-08,Sul,14645,14123,96.43000031
2001-10-09,Sul,14645,13788,94.15000153
2001-10-10,Sul,14645,13779,94.08999634
2001-10-11,Sul,14645,13811,94.30000305
2001-10-12,Sul,14645,13828,94.41999817
2001-10-13,Sul,14645,13873,94.73000336
2001-10-14,Sul,14645,13922,95.05999756
2001-10-15,Sul,14645,14008,95.65000153
2001-10-16,Sul,14645,14102,96.29000092
2001-10-17,Sul,14645,14120,96.41000366
2001-10-18,Sul,14645,14114,96.37000275
2001-10-19,Sul,14645,14196,96.93000031
2001-10-20,Sul,14645,14188,96.87999725
2001-10-21,Sul,14645,14276,97.48000336
2001-10-22,Sul,14645,14273,97.45999908
2001-10-23,Sul,14645,14330,97.84999847
2001-10-24,Sul,14645,14311,97.72000122
2001-10-25,Sul,14645,14321,97.79000092
2001-10-26,Sul,14645,14311,97.72000122
2001-10-27,Sul,14645,14293,97.58999634
2001-10-28,Sul,14645,14312,97.72000122
2001-10-29,Sul,14645,14257,97.34999847
2001-10-30,Sul,14645,14209,97.01999664
2001-10-31,Sul,14645,14127,96.45999908
2001-11-01,Sul,14645,14058,95.98999786
2001-11-02,Sul,14645,14025,95.76000214
2001-11-03,Sul,14645,13970,95.38999939
2001-11-04,Sul,14645,13954,95.27999878
2001-11-05,Sul,14645,13863,94.66000366
2001-11-06,Sul,14645,13750,93.88999939
2001-11-07,Sul,14645,13662,93.29000092
2001-11-08,Sul,14645,13576,92.69999695
2001-11-09,Sul,14645,13476,92.01999664
2001-11-10,Sul,14645,13427,91.68000031
2001-11-11,Sul,14645,13502,92.19000244
2001-11-12,Sul,14645,13513,92.26999664
2001-11-13,Sul,14645,13490,92.11000061
2001-11-14,Sul,14645,13462,91.91999817
2001-11-15,Sul,14645,13483,92.05999756
2001-11-16,Sul,14645,13450,91.83999634
2001-11-17,Sul,14645,13466,91.94999695
2001-11-18,Sul,14645,13502,92.19000244
2001-11-19,Sul,14645,13439,91.76000214
2001-11-20,Sul,14645,13372,91.30999756
2001-11-21,Sul,14645,13303,90.83000183
2001-11-22,Sul,14645,13237,90.37999725
2001-11-23,Sul,14645,13173,89.94999695
2001-11-24,Sul,14645,13109,89.51000214
2001-11-25,Sul,14645,13060,89.18000031
2001-11-26,Sul,14645,12961,88.5
2001-11-27,Sul,14645,12911,88.16000366
2001-11-28,Sul,14645,12855,87.77999878
2001-11-29,Sul,14645,12791,87.33999634
2001-11-30,Sul,14645,12746,87.02999878
2001-12-01,Sul,14645,12749,87.05000305
2001-12-02,Sul,14645,12768,87.18000031
2001-12-03,Sul,14645,12728,86.91000366
2001-12-04,Sul,14645,12699,86.70999908
2001-12-05,Sul,14645,12672,86.52999878
2001-12-06,Sul,14645,12652,86.38999939
2001-12-07,Sul,14645,12693,86.66999817
2001-12-08,Sul,14645,12689,86.63999939
2001-12-09,Sul,14645,12711,86.79000092
2001-12-10,Sul,14645,12564,85.79000092
2001-12-11,Sul,14645,12512,85.43000031
2001-12-12,Sul,14645,12460,85.08000183
2001-12-13,Sul,14645,12405,84.69999695
2001-12-14,Sul,14645,12364,84.41999817
2001-12-15,Sul,14645,12344,84.29000092
2001-12-16,Sul,14645,12380,84.52999878
2001-12-17,Sul,14645,12265,83.75
2001-12-18,Sul,14645,12290,83.91999817
2001-12-19,Sul,14645,12216,83.41000366
2001-12-20,Sul,14645,12146,82.93000031
2001-12-21,Sul,14645,12076,82.45999908
2001-12-22,Sul,14645,12103,82.63999939
2001-12-23,Sul,14645,12253,83.66999817
2001-12-24,Sul,14645,12164,83.05999756
2001-12-25,Sul,14645,12201,83.30999756
2001-12-26,Sul,14645,12183,83.19000244
2001-12-27,Sul,14645,12131,82.83000183
2001-12-28,Sul,14645,12104,82.65000153
2001-12-29,Sul,14645,12114,82.72000122
2001-12-30,Sul,14645,12107,82.66999817
2001-12-31,Sul,14645,12115,82.72000122
2002-01-01,Sul,14645,12121,82.76000214
2002-01-02,Sul,14645,12113,82.70999908
2002-01-03,Sul,14645,12073,82.44000244
2002-01-04,Sul,14645,12079,82.48000336
2002-01-05,Sul,14645,12074,82.44000244
2002-01-06,Sul,14645,12088,82.54000092
2002-01-07,Sul,14645,12042,82.22000122
2002-01-08,Sul,14645,11969,81.73000336
2002-01-09,Sul,14645,11928,81.44999695
2002-01-10,Sul,14645,11875,81.08000183
2002-01-11,Sul,14645,11833,80.80000305
2002-01-12,Sul,14645,11892,81.19999695
2002-01-13,Sul,14645,12013,82.02999878
2002-01-14,Sul,14645,12059,82.33999634
2002-01-15,Sul,14645,12146,82.93000031
2002-01-16,Sul,14645,12210,83.37000275
2002-01-17,Sul,14645,12287,83.90000153
2002-01-18,Sul,14645,12370,84.45999908
2002-01-19,Sul,14645,12474,85.16999817
2002-01-20,Sul,14645,12558,85.75
2002-01-21,Sul,14645,12563,85.77999878
2002-01-22,Sul,14645,12575,85.86000061
2002-01-23,Sul,14645,12633,86.26000214
2002-01-24,Sul,14645,12712,86.80000305
2002-01-25,Sul,14645,12850,87.73999786
2002-01-26,Sul,14645,12976,88.59999847
2002-01-27,Sul,14645,13084,89.33999634
2002-01-28,Sul,14645,13324,90.98000336
2002-01-29,Sul,14645,13474,92
2002-01-30,Sul,14645,13531,92.38999939
2002-01-31,Sul,14645,13561,92.59999847
2002-02-01,Sul,14645,13561,92.59999847
2002-02-02,Sul,14645,13602,92.87999725
2002-02-03,Sul,14645,13655,93.23999786
2002-02-04,Sul,14645,13616,92.97000122
2002-02-05,Sul,14645,13584,92.75
2002-02-06,Sul,14645,13529,92.37999725
2002-02-07,Sul,14645,13519,92.30999756
2002-02-08,Sul,14645,13479,92.04000092
2002-02-09,Sul,14645,13480,92.04000092
2002-02-10,Sul,14645,13480,92.04000092
2002-02-11,Sul,14645,13443,91.79000092
2002-02-12,Sul,14645,13390,91.43000031
2002-02-13,Sul,14645,13349,91.15000153
2002-02-14,Sul,14645,13296,90.79000092
2002-02-15,Sul,14645,13233,90.36000061
2002-02-16,Sul,14645,13218,90.25
2002-02-17,Sul,14645,13231,90.33999634
2002-02-18,Sul,14645,13185,90.02999878
2002-02-19,Sul,14645,13135,89.69000244
2002-02-20,Sul,14645,13108,89.5
2002-02-21,Sul,14645,13081,89.31999969
2002-02-22,Sul,14645,13076,89.27999878
2002-02-23,Sul,14645,13075,89.27999878
2002-02-24,Sul,14645,13085,89.34999847
2002-02-25,Sul,14645,13058,89.16000366
2002-02-26,Sul,14645,13001,88.76999664
2002-02-27,Sul,14645,12938,88.33999634
2002-02-28,Sul,14645,12869,87.87000275
2002-03-01,Sul,14645,12821,87.54000092
2002-03-02,Sul,14645,12820,87.54000092
2002-03-03,Sul,14645,12810,87.47000122
2002-03-04,Sul,14645,12750,87.05999756
2002-03-05,Sul,14645,12696,86.69000244
2002-03-06,Sul,14645,12667,86.48999786
2002-03-07,Sul,14645,12687,86.62999725
2002-03-08,Sul,14645,12683,86.59999847
2002-03-09,Sul,14645,12657,86.41999817
2002-03-10,Sul,14645,12660,86.44000244
2002-03-11,Sul,14645,12562,85.77999878
2002-03-12,Sul,14645,12467,85.12999725
2002-03-13,Sul,14645,12382,84.55000305
2002-03-14,Sul,14645,12304,84.01000214
2002-03-15,Sul,14645,12221,83.44999695
2002-03-16,Sul,14645,12160,83.02999878
2002-03-17,Sul,14645,12129,82.81999969
2002-03-18,Sul,14645,12001,81.94000244
2002-03-19,Sul,14645,11908,81.30999756
2002-03-20,Sul,14645,11798,80.55999756
2002-03-21,Sul,14645,11688,79.80999756
2002-03-22,Sul,14645,11575,79.04000092
2002-03-23,Sul,14645,11510,78.58999634
2002-03-24,Sul,14645,11483,78.41000366
2002-03-25,Sul,14645,11362,77.58000183
2002-03-26,Sul,14645,11281,77.02999878
2002-03-27,Sul,14645,11190,76.41000366
2002-03-28,Sul,14645,11113,75.87999725
2002-03-29,Sul,14645,11120,75.93000031
2002-03-30,Sul,14645,11119,75.91999817
2002-03-31,Sul,14645,11136,76.04000092
2002-04-01,Sul,14645,11104,75.81999969
2002-04-02,Sul,14645,11042,75.40000153
2002-04-03,Sul,14645,10970,74.90000153
2002-04-04,Sul,14645,10885,74.31999969
2002-04-05,Sul,14645,10783,73.62999725
2002-04-06,Sul,14645,10756,73.44000244
2002-04-07,Sul,14645,10755,73.44000244
2002-04-08,Sul,14645,10652,72.73000336
2002-04-09,Sul,14645,10614,72.47000122
2002-04-10,Sul,14645,10528,71.88999939
2002-04-11,Sul,14645,10415,71.12000275
2002-04-12,Sul,14645,10310,70.40000153
2002-04-13,Sul,14645,10244,69.94999695
2002-04-14,Sul,14645,10224,69.80999756
2002-04-15,Sul,14645,10122,69.11000061
2002-04-16,Sul,14645,10003,68.30000305
2002-04-17,Sul,14645,9901,67.61000061
2002-04-18,Sul,14645,9795,66.87999725
2002-04-19,Sul,14645,9744,66.52999878
2002-04-20,Sul,14645,9707,66.27999878
2002-04-21,Sul,14645,9729,66.43000031
2002-04-22,Sul,14645,9643,65.83999634
2002-04-23,Sul,14645,9545,65.16999817
2002-04-24,Sul,14645,9452,64.54000092
2002-04-25,Sul,14645,9343,63.79999924
2002-04-26,Sul,14645,9242,63.11000061
2002-04-27,Sul,14645,9180,62.68000031
2002-04-28,Sul,14645,9173,62.63000107
2002-04-29,Sul,14645,9067,61.90999985
2002-04-30,Sul,15375,9435,61.36000061
2002-05-01,Sul,15375,9390,61.06999969
2002-05-02,Sul,15375,9312,60.56000137
2002-05-03,Sul,15375,9208,59.88999939
2002-05-04,Sul,15375,9122,59.33000183
2002-05-05,Sul,15375,9136,59.41999817
2002-05-06,Sul,15375,9086,59.09000015
2002-05-07,Sul,15375,9017,58.65000153
2002-05-08,Sul,15375,8952,58.22000122
2002-05-09,Sul,15375,8887,57.79999924
2002-05-10,Sul,15375,8812,57.31000137
2002-05-11,Sul,15375,8746,56.88000107
2002-05-12,Sul,15375,8732,56.79000092
2002-05-13,Sul,15375,8627,56.11000061
2002-05-14,Sul,15375,8541,55.54999924
2002-05-15,Sul,15375,8505,55.31999969
2002-05-16,Sul,15375,8580,55.79999924
2002-05-17,Sul,15375,8727,56.75999832
2002-05-18,Sul,15375,9088,59.11000061
2002-05-19,Sul,15375,9465,61.56000137
2002-05-20,Sul,15375,9814,63.83000183
2002-05-21,Sul,15375,10207,66.38999939
2002-05-22,Sul,15375,10491,68.23000336
2002-05-23,Sul,15375,10736,69.83000183
2002-05-24,Sul,15375,10896,70.87000275
2002-05-25,Sul,15375,11047,71.84999847
2002-05-26,Sul,15375,11174,72.68000031
2002-05-27,Sul,15375,11269,73.29000092
2002-05-28,Sul,15375,11319,73.62000275
2002-05-29,Sul,15375,11374,73.98000336
2002-05-30,Sul,15375,11440,74.41000366
2002-05-31,Sul,15375,11486,74.69999695
2002-06-01,Sul,15375,11526,74.95999908
2002-06-02,Sul,15375,11571,75.26000214
2002-06-03,Sul,15375,11527,74.97000122
2002-06-04,Sul,15375,11481,74.66999817
2002-06-05,Sul,15375,11406,74.18000031
2002-06-06,Sul,15375,11335,73.72000122
2002-06-07,Sul,15375,11257,73.22000122
2002-06-08,Sul,15375,11275,73.33000183
2002-06-09,Sul,15375,11413,74.23000336
2002-06-10,Sul,15375,11505,74.83000183
2002-06-11,Sul,15375,11551,75.12999725
2002-06-12,Sul,15375,11628,75.62999725
2002-06-13,Sul,15375,11659,75.83000183
2002-06-14,Sul,15375,11636,75.68000031
2002-06-15,Sul,15375,11605,75.48000336
2002-06-16,Sul,15375,11622,75.58999634
2002-06-17,Sul,15375,11519,74.91999817
2002-06-18,Sul,15375,11413,74.23000336
2002-06-19,Sul,15375,11310,73.55999756
2002-06-20,Sul,15375,11228,73.02999878
2002-06-21,Sul,15375,11154,72.55000305
2002-06-22,Sul,15375,11092,72.13999939
2002-06-23,Sul,15375,11098,72.18000031
2002-06-24,Sul,15375,10988,71.47000122
2002-06-25,Sul,15375,10882,70.77999878
2002-06-26,Sul,15375,10764,70.01000214
2002-06-27,Sul,15375,10623,69.08999634
2002-06-28,Sul,15375,10486,68.19999695
2002-06-29,Sul,15375,10382,67.51999664
2002-06-30,Sul,15375,10360,67.37999725
2002-07-01,Sul,15375,10255,66.69999695
2002-07-02,Sul,15375,10283,66.87999725
2002-07-03,Sul,15375,10222,66.48000336
2002-07-04,Sul,15375,10121,65.83000183
2002-07-05,Sul,15375,10015,65.13999939
2002-07-06,Sul,15375,9929,64.58000183
2002-07-07,Sul,15375,9876,64.23000336
2002-07-08,Sul,15375,9806,63.77999878
2002-07-09,Sul,15375,9756,63.45000076
2002-07-10,Sul,15375,9657,62.81000137
2002-07-11,Sul,15375,9556,62.15000153
2002-07-12,Sul,15375,9477,61.63999939
2002-07-13,Sul,15375,9409,61.20000076
2002-07-14,Sul,15375,9363,60.90000153
2002-07-15,Sul,15375,9260,60.22999954
2002-07-16,Sul,15375,9152,59.52000046
2002-07-17,Sul,15375,9017,58.65000153
2002-07-18,Sul,15375,8906,57.91999817
2002-07-19,Sul,15375,8803,57.25
2002-07-20,Sul,15375,8723,56.72999954
2002-07-21,Sul,15375,8676,56.43000031
2002-07-22,Sul,15375,8595,55.90000153
2002-07-23,Sul,15375,8522,55.43000031
2002-07-24,Sul,15375,8425,54.79999924
2002-07-25,Sul,15375,8344,54.27000046
2002-07-26,Sul,15375,8304,54.00999832
2002-07-27,Sul,15375,8325,54.15000153
2002-07-28,Sul,15375,8343,54.25999832
2002-07-29,Sul,15375,8325,54.15000153
2002-07-30,Sul,15375,8300,53.97999954
2002-07-31,Sul,15375,8264,53.75
2002-08-01,Sul,15375,8358,54.36000061
2002-08-02,Sul,15375,8497,55.25999832
2002-08-03,Sul,15375,8670,56.38999939
2002-08-04,Sul,15375,8844,57.52000046
2002-08-05,Sul,15375,9000,58.54000092
2002-08-06,Sul,15375,9146,59.49000168
2002-08-07,Sul,15375,9297,60.47000122
2002-08-08,Sul,15375,9400,61.13999939
2002-08-09,Sul,15375,9518,61.90000153
2002-08-10,Sul,15375,9610,62.5
2002-08-11,Sul,15375,9711,63.15999985
2002-08-12,Sul,15375,9668,62.88000107
2002-08-13,Sul,15375,9615,62.54000092
2002-08-14,Sul,15375,9543,62.06999969
2002-08-15,Sul,15375,9457,61.50999832
2002-08-16,Sul,15375,9402,61.15000153
2002-08-17,Sul,15375,9369,60.93999863
2002-08-18,Sul,15375,9347,60.79000092
2002-08-19,Sul,15375,9222,59.97999954
2002-08-20,Sul,15375,9078,59.04000092
2002-08-21,Sul,15375,9007,58.58000183
2002-08-22,Sul,15375,9011,58.61000061
2002-08-23,Sul,15375,9145,59.47999954
2002-08-24,Sul,15375,9284,60.38000107
2002-08-25,Sul,15375,9331,60.68999863
2002-08-26,Sul,15375,9319,60.61000061
2002-08-27,Sul,15375,9289,60.41999817
2002-08-28,Sul,15375,9265,60.25999832
2002-08-29,Sul,15375,9235,60.06000137
2002-08-30,Sul,15375,9203,59.86000061
2002-08-31,Sul,15375,9159,59.56999969
2002-09-01,Sul,15375,9141,59.45000076
2002-09-02,Sul,15375,9069,58.97999954
2002-09-03,Sul,15375,8988,58.45999908
2002-09-04,Sul,15375,8901,57.88999939
2002-09-05,Sul,15375,8832,57.43999863
2002-09-06,Sul,15375,8763,56.99000168
2002-09-07,Sul,15375,8742,56.86000061
2002-09-08,Sul,15375,8830,57.43000031
2002-09-09,Sul,15375,8870,57.68999863
2002-09-10,Sul,15375,8974,58.36999893
2002-09-11,Sul,15375,8958,58.25999832
2002-09-12,Sul,15375,8960,58.27999878
2002-09-13,Sul,15375,9000,58.54000092
2002-09-14,Sul,15375,9171,59.65000153
2002-09-15,Sul,15375,9351,60.81999969
2002-09-16,Sul,15375,9509,61.84999847
2002-09-17,Sul,15375,9716,63.18999863
2002-09-18,Sul,15375,9862,64.13999939
2002-09-19,Sul,15375,10207,66.38999939
2002-09-20,Sul,15375,10601,68.94999695
2002-09-21,Sul,15375,10938,71.13999939
2002-09-22,Sul,15375,11228,73.02999878
2002-09-23,Sul,15375,11396,74.12000275
2002-09-24,Sul,15375,11549,75.11000061
2002-09-25,Sul,15375,11677,75.94999695
2002-09-26,Sul,15375,11773,76.56999969
2002-09-27,Sul,15375,11853,77.08999634
2002-09-28,Sul,15375,11972,77.87000275
2002-09-29,Sul,15375,12089,78.62999725
2002-09-30,Sul,15375,12227,79.51999664
2002-10-01,Sul,15375,12378,80.51000214
2002-10-02,Sul,15375,12515,81.40000153
2002-10-03,Sul,15375,12740,82.86000061
2002-10-04,Sul,15375,12974,84.37999725
2002-10-05,Sul,15375,13225,86.01000214
2002-10-06,Sul,15375,13443,87.43000031
2002-10-07,Sul,15375,13550,88.12999725
2002-10-08,Sul,15375,13636,88.69000244
2002-10-09,Sul,15375,13656,88.81999969
2002-10-10,Sul,15375,13677,88.94999695
2002-10-11,Sul,15375,13712,89.18000031
2002-10-12,Sul,15375,13838,90
2002-10-13,Sul,15375,13937,90.65000153
2002-10-14,Sul,15375,13938,90.65000153
2002-10-15,Sul,15375,13957,90.77999878
2002-10-16,Sul,15375,13998,91.04000092
2002-10-17,Sul,15375,14054,91.41000366
2002-10-18,Sul,15375,14092,91.65000153
2002-10-19,Sul,15375,14130,91.90000153
2002-10-20,Sul,15375,14206,92.40000153
2002-10-21,Sul,15375,14272,92.81999969
2002-10-22,Sul,15375,14371,93.47000122
2002-10-23,Sul,15375,14385,93.55999756
2002-10-24,Sul,15375,14375,93.48999786
2002-10-25,Sul,15375,14444,93.94000244
2002-10-26,Sul,15375,14550,94.62999725
2002-10-27,Sul,15375,14738,95.86000061
2002-10-28,Sul,15375,14750,95.93000031
2002-10-29,Sul,15375,14725,95.76999664
2002-10-30,Sul,15375,14724,95.76000214
2002-10-31,Sul,15375,14729,95.80000305
2002-11-01,Sul,15375,14730,95.80000305
2002-11-02,Sul,15375,14810,96.31999969
2002-11-03,Sul,15375,14835,96.48999786
2002-11-04,Sul,15375,14846,96.55999756
2002-11-05,Sul,15375,14812,96.33999634
2002-11-06,Sul,15375,14792,96.20999908
2002-11-07,Sul,15375,14899,96.90000153
2002-11-08,Sul,15375,14912,96.98999786
2002-11-09,Sul,15375,14913,96.98999786
2002-11-10,Sul,15375,14993,97.51000214
2002-11-11,Sul,15375,15013,97.63999939
2002-11-12,Sul,15375,14985,97.45999908
2002-11-13,Sul,15375,14990,97.48999786
2002-11-14,Sul,15375,15015,97.66000366
2002-11-15,Sul,15375,14996,97.52999878
2002-11-16,Sul,15375,14995,97.52999878
2002-11-17,Sul,15375,15007,97.59999847
2002-11-18,Sul,15375,15000,97.55999756
2002-11-19,Sul,15375,14985,97.45999908
2002-11-20,Sul,15375,14953,97.25
2002-11-21,Sul,15375,14917,97.01999664
2002-11-22,Sul,15375,14876,96.75
2002-11-23,Sul,15375,14896,96.87999725
2002-11-24,Sul,15375,14900,96.91000366
2002-11-25,Sul,15375,14863,96.66999817
2002-11-26,Sul,15375,14858,96.63999939
2002-11-27,Sul,15375,14876,96.75
2002-11-28,Sul,15375,14890,96.83999634
2002-11-29,Sul,15375,14854,96.61000061
2002-11-30,Sul,15375,14824,96.41000366
2002-12-01,Sul,15375,14990,97.48999786
2002-12-02,Sul,15375,14997,97.54000092
2002-12-03,Sul,15375,14988,97.48000336
2002-12-04,Sul,15375,14976,97.40000153
2002-12-05,Sul,15375,14967,97.33999634
2002-12-06,Sul,15375,14956,97.26999664
2002-12-07,Sul,15375,14957,97.27999878
2002-12-08,Sul,15375,14945,97.19999695
2002-12-09,Sul,15375,14912,96.98999786
2002-12-10,Sul,15375,14994,97.51999664
2002-12-11,Sul,15375,15029,97.75
2002-12-12,Sul,15375,15035,97.79000092
2002-12-13,Sul,15375,14982,97.44000244
2002-12-14,Sul,15375,14912,96.98999786
2002-12-15,Sul,15375,14963,97.31999969
2002-12-16,Sul,15375,14922,97.05000305
2002-12-17,Sul,15375,14913,96.98999786
2002-12-18,Sul,15375,14884,96.80000305
2002-12-19,Sul,15375,14845,96.55000305
2002-12-20,Sul,15375,14774,96.08999634
2002-12-21,Sul,15375,14765,96.02999878
2002-12-22,Sul,15375,14788,96.18000031
2002-12-23,Sul,15375,14802,96.26999664
2002-12-24,Sul,15375,15025,97.72000122
2002-12-25,Sul,15375,15061,97.95999908
2002-12-26,Sul,15375,15081,98.08999634
2002-12-27,Sul,15375,15074,98.04000092
2002-12-28,Sul,15375,15067,98
2002-12-29,Sul,15375,15022,97.69999695
2002-12-30,Sul,15375,14984,97.45999908
2002-12-31,Sul,15375,14968,97.34999847
2003-01-01,Sul,15375,14985,97.45999908
2003-01-02,Sul,15375,14922,97.05000305
2003-01-03,Sul,15375,14873,96.73000336
2003-01-04,Sul,15375,14870,96.70999908
2003-01-05,Sul,15375,14936,97.13999939
2003-01-06,Sul,15375,14889,96.83999634
2003-01-07,Sul,15375,14810,96.31999969
2003-01-08,Sul,15375,14729,95.80000305
2003-01-09,Sul,15375,14615,95.05999756
2003-01-10,Sul,15375,14558,94.68000031
2003-01-11,Sul,15375,14574,94.79000092
2003-01-12,Sul,15375,14625,95.12000275
2003-01-13,Sul,15375,14551,94.63999939
2003-01-14,Sul,15375,14483,94.19999695
2003-01-15,Sul,15375,14376,93.5
2003-01-16,Sul,15375,14268,92.80000305
2003-01-17,Sul,15375,14185,92.26000214
2003-01-18,Sul,15375,14132,91.91000366
2003-01-19,Sul,15375,14110,91.76999664
2003-01-20,Sul,15375,13984,90.94999695
2003-01-21,Sul,15375,13892,90.34999847
2003-01-22,Sul,15375,13762,89.51000214
2003-01-23,Sul,15375,13658,88.83000183
2003-01-24,Sul,15375,13565,88.23000336
2003-01-25,Sul,15375,13488,87.73000336
2003-01-26,Sul,15375,13478,87.66000366
2003-01-27,Sul,15375,13401,87.16000366
2003-01-28,Sul,15375,13354,86.84999847
2003-01-29,Sul,15375,13281,86.37999725
2003-01-30,Sul,15375,13199,85.84999847
2003-01-31,Sul,15375,13119,85.33000183
2003-02-01,Sul,15375,13100,85.19999695
2003-02-02,Sul,15375,13141,85.47000122
2003-02-03,Sul,15375,13078,85.05999756
2003-02-04,Sul,15375,13005,84.58000183
2003-02-05,Sul,15375,12955,84.26000214
2003-02-06,Sul,15375,12891,83.83999634
2003-02-07,Sul,15375,12836,83.48000336
2003-02-08,Sul,15375,12865,83.66999817
2003-02-09,Sul,15375,12930,84.09999847
2003-02-10,Sul,15375,12923,84.05000305
2003-02-11,Sul,15375,12915,84
2003-02-12,Sul,15375,12906,83.94000244
2003-02-13,Sul,15375,12886,83.80999756
2003-02-14,Sul,15375,12881,83.77999878
2003-02-15,Sul,15375,12913,83.98999786
2003-02-16,Sul,15375,12970,84.36000061
2003-02-17,Sul,15375,13021,84.69000244
2003-02-18,Sul,15375,13065,84.97000122
2003-02-19,Sul,15375,13057,84.91999817
2003-02-20,Sul,15375,13105,85.23000336
2003-02-21,Sul,15375,13246,86.15000153
2003-02-22,Sul,15375,13432,87.36000061
2003-02-23,Sul,15375,13626,88.62000275
2003-02-24,Sul,15375,13724,89.26000214
2003-02-25,Sul,15375,13763,89.51000214
2003-02-26,Sul,15375,13802,89.76999664
2003-02-27,Sul,15375,13778,89.61000061
2003-02-28,Sul,15375,13762,89.51000214
2003-03-01,Sul,15375,13817,89.87000275
2003-03-02,Sul,15375,13877,90.26000214
2003-03-03,Sul,15375,13882,90.29000092
2003-03-04,Sul,15375,13916,90.51000214
2003-03-05,Sul,15375,13909,90.45999908
2003-03-06,Sul,15375,13865,90.18000031
2003-03-07,Sul,15375,13893,90.36000061
2003-03-08,Sul,15375,14027,91.23000336
2003-03-09,Sul,15375,14202,92.37000275
2003-03-10,Sul,15375,14257,92.73000336
2003-03-11,Sul,15375,14330,93.19999695
2003-03-12,Sul,15375,14365,93.43000031
